,omegax_0dx,omegay_0dx,omegaz_0dx,pitch_0dx,roll_0dx,yaw_0dx,linax_0dx,linay_0dx,linyz_0dx,omegax_1tx,omegay_1tx,omegaz_1tx,pitch_1tx,roll_1tx,yaw_1tx,linax_1tx,linay_1tx,linaz_1tx,omegax_2tx,omegay_2tx,omegaz_2tx,pitch_2tx,roll_2tx,yaw_2tx,linax_2tx,linay_2tx,linaz_2tx,omegax_3tx,omegay_3tx,omegaz_3tx,pitch_3tx,roll_3tx,yaw_3tx,linax_3tx,linay_3tx,linaz_3tx,m1_pwm_1tu,m2_pwm_1tu,m3_pwm_1tu,m4_pwm_1tu,m1_pwm_2tu,m2_pwm_2tu,m3_pwm_2tu,m4_pwm_2tu,m1_pwm_3tu,m2_pwm_3tu,m3_pwm_3tu,m4_pwm_3tu,omegax_1fx,omegay_1fx,omegaz_1fx,pitch_1fx,roll_1fx,yaw_1fx,linax_1fx,linay_1fx,linaz_1fx
532,0.0,0.0,0.0,-4.0,1.0799999999999983,0.009999999999999787,-0.04000000000000001,-0.16,0.22999999999999998,0.0,0.0,0.0,-10.1,16.75,7.08,0.16,0.37,-0.96,0.0,0.0,0.0,-6.6,15.2,7.57,0.1,0.4,-0.77,0.0,0.0,0.0,-4.39,12.98,7.24,0.13,0.47,-0.77,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-14.1,17.83,7.09,0.12,0.21,-0.73
533,0.0,0.0,0.0,-3.42,-0.09999999999999787,-0.04999999999999982,-0.06999999999999999,-0.03999999999999998,-0.07000000000000006,0.0,0.0,0.0,-14.1,17.83,7.09,0.12,0.21,-0.73,0.0,0.0,0.0,-10.1,16.75,7.75,0.16,0.37,-0.96,0.0,0.0,0.0,-6.6,15.2,7.57,0.1,0.4,-0.77,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-17.52,17.73,7.04,0.05,0.17,-0.8
534,0.0,0.0,0.0,-2.2600000000000016,-1.6099999999999994,-0.1900000000000004,-0.010000000000000002,0.06999999999999998,-0.22999999999999998,0.0,0.0,0.0,-17.52,17.73,7.04,0.05,0.17,-0.8,0.0,0.0,0.0,-14.1,17.83,7.76,0.12,0.21,-0.73,0.0,0.0,0.0,-10.1,16.75,7.75,0.16,0.37,-0.96,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-19.78,16.12,6.85,0.04,0.24,-1.03
535,0.0,0.0,0.0,-0.8399999999999999,-2.6800000000000015,-0.4399999999999995,-0.03,0.040000000000000036,-0.06000000000000005,0.0,0.0,0.0,-19.78,16.12,6.85,0.04,0.24,-1.03,0.0,0.0,0.0,-17.52,17.73,7.71,0.05,0.17,-0.8,0.0,0.0,0.0,-14.1,17.83,7.76,0.12,0.21,-0.73,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-20.62,13.44,6.41,0.01,0.28,-1.09
536,0.0,0.0,0.0,0.4700000000000024,-3.1999999999999993,-0.7400000000000002,0.019999999999999997,-0.07000000000000003,-0.039999999999999813,0.0,0.0,0.0,-20.62,13.44,6.41,0.01,0.28,-1.09,0.0,0.0,0.0,-19.78,16.12,7.52,0.04,0.24,-1.03,0.0,0.0,0.0,-17.52,17.73,7.71,0.05,0.17,-0.8,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-20.15,10.24,5.67,0.03,0.21,-1.13
537,0.0,0.0,0.0,1.7899999999999991,-3.0700000000000003,-1.0599999999999996,-0.16,0.17,-0.1100000000000001,0.0,0.0,0.0,-20.15,10.24,5.67,0.03,0.21,-1.13,0.0,0.0,0.0,-20.62,13.44,7.08,0.01,0.28,-1.09,0.0,0.0,0.0,-19.78,16.12,7.52,0.04,0.24,-1.03,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-18.36,7.17,4.61,-0.13,0.38,-1.24
538,0.0,0.0,0.0,2.75,-2.4000000000000004,-1.21,0.06,-0.12,0.06000000000000005,0.0,0.0,0.0,-18.36,7.17,4.61,-0.13,0.38,-1.24,0.0,0.0,0.0,-20.15,10.24,6.34,0.03,0.21,-1.13,0.0,0.0,0.0,-20.62,13.44,7.08,0.01,0.28,-1.09,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-15.61,4.77,3.4000000000000004,-0.07,0.26,-1.18
539,0.0,0.0,0.0,3.1799999999999997,-1.0199999999999996,-1.08,0.08,0.010000000000000009,-0.14000000000000012,0.0,0.0,0.0,-15.61,4.77,3.4000000000000004,-0.07,0.26,-1.18,0.0,0.0,0.0,-18.36,7.17,5.28,-0.13,0.38,-1.24,0.0,0.0,0.0,-20.15,10.24,6.34,0.03,0.21,-1.13,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-12.43,3.75,2.3200000000000003,0.01,0.27,-1.32
540,0.0,0.0,0.0,3.119999999999999,0.2999999999999998,-0.5900000000000003,-0.060000000000000005,0.0,0.19000000000000017,0.0,0.0,0.0,-12.43,3.75,2.3200000000000003,0.01,0.27,-1.32,0.0,0.0,0.0,-15.61,4.77,4.07,-0.07,0.26,-1.18,0.0,0.0,0.0,-18.36,7.17,5.28,-0.13,0.38,-1.24,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-9.31,4.05,1.73,-0.05,0.27,-1.13
541,0.0,0.0,0.0,2.5900000000000007,1.2300000000000004,0.1499999999999999,0.07,0.0,-0.1100000000000001,0.0,0.0,0.0,-9.31,4.05,1.73,-0.05,0.27,-1.13,0.0,0.0,0.0,-12.43,3.75,2.99,0.01,0.27,-1.32,0.0,0.0,0.0,-15.61,4.77,4.07,-0.07,0.26,-1.18,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-6.72,5.28,1.88,0.02,0.27,-1.24
542,0.0,0.0,0.0,-11.150000000000002,-1.8000000000000003,1.9300000000000006,0.17,0.06,0.28,0.0,0.0,0.0,-6.72,5.28,1.88,0.02,0.27,-1.24,0.0,0.0,0.0,-9.31,4.05,2.4,-0.05,0.27,-1.13,0.0,0.0,0.0,-12.43,3.75,2.99,0.01,0.27,-1.32,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-17.87,3.48,3.8100000000000005,0.19,0.33,-0.96
543,0.0,0.0,0.0,1.3900000000000006,-0.73,-0.9400000000000004,-0.08,0.02999999999999997,0.010000000000000009,0.0,0.0,0.0,-17.87,3.48,3.8100000000000005,0.19,0.33,-0.96,0.0,0.0,0.0,-6.72,5.28,2.55,0.02,0.27,-1.24,0.0,0.0,0.0,-9.31,4.05,2.4,-0.05,0.27,-1.13,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-16.48,2.75,2.87,0.11,0.36,-0.95
544,0.0,0.0,0.0,1.9100000000000001,-0.18000000000000016,-1.1,0.0,0.030000000000000027,0.10999999999999999,0.0,0.0,0.0,-16.48,2.75,2.87,0.11,0.36,-0.95,0.0,0.0,0.0,-17.87,3.48,4.48,0.19,0.33,-0.96,0.0,0.0,0.0,-6.72,5.28,2.55,0.02,0.27,-1.24,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-14.57,2.57,1.77,0.11,0.39,-0.84
545,0.0,0.0,0.0,0.9199999999999999,-0.3299999999999996,-0.8699999999999999,0.08,-0.030000000000000027,0.06999999999999995,0.0,0.0,0.0,-14.57,2.57,1.77,0.11,0.39,-0.84,0.0,0.0,0.0,-16.48,2.75,3.54,0.11,0.36,-0.95,0.0,0.0,0.0,-17.87,3.48,4.48,0.19,0.33,-0.96,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-13.65,2.24,0.9,0.19,0.36,-0.77
546,0.0,0.0,0.0,0.05000000000000071,-0.3800000000000001,-0.41000000000000014,-0.16,-0.02999999999999997,-0.04999999999999993,0.0,0.0,0.0,-13.65,2.24,0.9,0.19,0.36,-0.77,0.0,0.0,0.0,-14.57,2.57,2.44,0.11,0.39,-0.84,0.0,0.0,0.0,-16.48,2.75,3.54,0.11,0.36,-0.95,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-13.6,1.86,0.4899999999999999,0.03,0.33,-0.82
547,0.0,0.0,0.0,-0.41999999999999993,-0.4700000000000002,0.08000000000000007,0.03,0.0,-0.16000000000000003,0.0,0.0,0.0,-13.6,1.86,0.4899999999999999,0.03,0.33,-0.82,0.0,0.0,0.0,-13.65,2.24,1.57,0.19,0.36,-0.77,0.0,0.0,0.0,-14.57,2.57,2.44,0.11,0.39,-0.84,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-14.02,1.39,0.57,0.06,0.33,-0.98
548,0.0,0.0,0.0,-0.45000000000000107,-0.3699999999999999,0.3899999999999999,0.08000000000000002,-0.06,0.040000000000000036,0.0,0.0,0.0,-14.02,1.39,0.57,0.06,0.33,-0.98,0.0,0.0,0.0,-13.6,1.86,1.16,0.03,0.33,-0.82,0.0,0.0,0.0,-13.65,2.24,1.57,0.19,0.36,-0.77,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-14.47,1.02,0.9599999999999999,0.14,0.27,-0.94
549,0.0,0.0,0.0,-0.5099999999999998,0.1399999999999999,0.6000000000000001,-0.05000000000000002,-0.030000000000000027,0.05999999999999994,0.0,0.0,0.0,-14.47,1.02,0.9599999999999999,0.14,0.27,-0.94,0.0,0.0,0.0,-14.02,1.39,1.24,0.06,0.33,-0.98,0.0,0.0,0.0,-13.6,1.86,1.16,0.03,0.33,-0.82,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-14.98,1.16,1.56,0.09,0.24,-0.88
550,0.0,0.0,0.0,-0.6399999999999988,0.3400000000000001,0.6499999999999999,-0.09999999999999999,0.12,-0.06999999999999995,0.0,0.0,0.0,-14.98,1.16,1.56,0.09,0.24,-0.88,0.0,0.0,0.0,-14.47,1.02,1.63,0.14,0.27,-0.94,0.0,0.0,0.0,-14.02,1.39,1.24,0.06,0.33,-0.98,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-15.62,1.5,2.21,-0.01,0.36,-0.95
551,0.0,0.0,0.0,-0.5500000000000025,-0.020000000000000018,0.6000000000000001,-0.01,0.10999999999999999,-0.030000000000000027,0.0,0.0,0.0,-15.62,1.5,2.21,-0.01,0.36,-0.95,0.0,0.0,0.0,-14.98,1.16,2.23,0.09,0.24,-0.88,0.0,0.0,0.0,-14.47,1.02,1.63,0.14,0.27,-0.94,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.17,1.48,2.81,-0.02,0.47,-0.98
552,0.0,0.0,0.0,-0.36999999999999744,-0.3999999999999999,0.31000000000000005,0.21,-0.06,0.18999999999999995,0.0,0.0,0.0,-16.17,1.48,2.81,-0.02,0.47,-0.98,0.0,0.0,0.0,-15.62,1.5,2.88,-0.01,0.36,-0.95,0.0,0.0,0.0,-14.98,1.16,2.23,0.09,0.24,-0.88,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.54,1.08,3.12,0.19,0.41,-0.79
553,0.0,0.0,0.0,-0.25,-0.1100000000000001,-0.020000000000000018,-0.11,0.010000000000000009,-0.17999999999999994,0.0,0.0,0.0,-16.54,1.08,3.12,0.19,0.41,-0.79,0.0,0.0,0.0,-16.17,1.48,3.48,-0.02,0.47,-0.98,0.0,0.0,0.0,-15.62,1.5,2.88,-0.01,0.36,-0.95,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.79,0.97,3.1,0.08,0.42,-0.97
554,0.0,0.0,0.0,-0.38000000000000256,0.31000000000000005,-0.3500000000000001,-0.04,-0.019999999999999962,0.0,0.0,0.0,0.0,-16.79,0.97,3.1,0.08,0.42,-0.97,0.0,0.0,0.0,-16.54,1.08,3.79,0.19,0.41,-0.79,0.0,0.0,0.0,-16.17,1.48,3.48,-0.02,0.47,-0.98,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-17.17,1.28,2.75,0.04,0.4,-0.97
555,0.0,0.0,0.0,-0.2099999999999973,0.69,-0.54,0.15,-0.10000000000000003,-0.030000000000000027,0.0,0.0,0.0,-17.17,1.28,2.75,0.04,0.4,-0.97,0.0,0.0,0.0,-16.79,0.97,3.77,0.08,0.42,-0.97,0.0,0.0,0.0,-16.54,1.08,3.79,0.19,0.41,-0.79,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-17.38,1.97,2.21,0.19,0.3,-1.0
556,0.0,0.0,0.0,0.14999999999999858,0.9800000000000002,-0.56,-0.1,-0.019999999999999962,0.020000000000000018,0.0,0.0,0.0,-17.38,1.97,2.21,0.19,0.3,-1.0,0.0,0.0,0.0,-17.17,1.28,3.42,0.04,0.4,-0.97,0.0,0.0,0.0,-16.79,0.97,3.77,0.08,0.42,-0.97,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-17.23,2.95,1.65,0.09,0.28,-0.98
557,0.0,0.0,0.0,0.4200000000000017,0.8499999999999996,-0.32999999999999985,-0.039999999999999994,0.09999999999999998,0.10999999999999999,0.0,0.0,0.0,-17.23,2.95,1.65,0.09,0.28,-0.98,0.0,0.0,0.0,-17.38,1.97,2.88,0.19,0.3,-1.0,0.0,0.0,0.0,-17.17,1.28,3.42,0.04,0.4,-0.97,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.81,3.8,1.3199999999999998,0.05,0.38,-0.87
558,0.0,0.0,0.0,0.4599999999999973,0.4900000000000002,-0.06000000000000005,0.0,-0.23,0.030000000000000027,0.0,0.0,0.0,-16.81,3.8,1.3199999999999998,0.05,0.38,-0.87,0.0,0.0,0.0,-17.23,2.95,2.32,0.09,0.28,-0.98,0.0,0.0,0.0,-17.38,1.97,2.88,0.19,0.3,-1.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-16.35,4.29,1.2599999999999998,0.05,0.15,-0.84
559,0.0,0.0,0.0,1.0100000000000016,-0.07000000000000028,0.15999999999999992,-0.020000000000000004,-0.009999999999999981,0.0,0.0,0.0,0.0,-16.35,4.29,1.2599999999999998,0.05,0.15,-0.84,0.0,0.0,0.0,-16.81,3.8,1.99,0.05,0.38,-0.87,0.0,0.0,0.0,-17.23,2.95,2.32,0.09,0.28,-0.98,1500.0,3000.0,0.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-15.34,4.22,1.42,0.03,0.14,-0.84
560,0.0,0.0,0.0,2.1899999999999995,-0.8999999999999999,0.16000000000000014,0.06,0.14999999999999997,-0.040000000000000036,0.0,0.0,0.0,-15.34,4.22,1.42,0.03,0.14,-0.84,0.0,0.0,0.0,-16.35,4.29,1.93,0.05,0.15,-0.84,0.0,0.0,0.0,-16.81,3.8,1.99,0.05,0.38,-0.87,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-13.15,3.32,1.58,0.09,0.29,-0.88
561,0.0,0.0,0.0,2.8499999999999996,-1.3299999999999998,-0.029999999999999805,0.06,0.27999999999999997,-0.16000000000000003,0.0,0.0,0.0,-13.15,3.32,1.58,0.09,0.29,-0.88,0.0,0.0,0.0,-15.34,4.22,2.09,0.03,0.14,-0.84,0.0,0.0,0.0,-16.35,4.29,1.93,0.05,0.15,-0.84,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.3,1.99,1.5500000000000003,0.15,0.57,-1.04
562,0.0,0.0,0.0,2.2200000000000006,-1.24,-0.15000000000000036,0.0,-0.10999999999999993,0.020000000000000018,0.0,0.0,0.0,-10.3,1.99,1.5500000000000003,0.15,0.57,-1.04,0.0,0.0,0.0,-13.15,3.32,2.25,0.09,0.29,-0.88,0.0,0.0,0.0,-15.34,4.22,2.09,0.03,0.14,-0.84,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-8.08,0.75,1.4,0.15,0.46,-1.02
563,0.0,0.0,0.0,0.2999999999999998,-0.64,-0.020000000000000018,0.0,-0.08000000000000002,0.020000000000000018,0.0,0.0,0.0,-8.08,0.75,1.4,0.15,0.46,-1.02,0.0,0.0,0.0,-10.3,1.99,2.22,0.15,0.57,-1.04,0.0,0.0,0.0,-13.15,3.32,2.25,0.09,0.29,-0.88,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-7.78,0.11,1.38,0.15,0.38,-1.0
564,0.0,0.0,0.0,-1.3099999999999996,-0.009999999999999995,0.2400000000000002,-0.06,-0.2,-0.040000000000000036,0.0,0.0,0.0,-7.78,0.11,1.38,0.15,0.38,-1.0,0.0,0.0,0.0,-8.08,0.75,2.07,0.15,0.46,-1.02,0.0,0.0,0.0,-10.3,1.99,2.22,0.15,0.57,-1.04,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.09,0.1,1.62,0.09,0.18,-1.04
565,0.0,0.0,0.0,-1.6500000000000004,0.68,0.41000000000000014,0.09,0.07,0.040000000000000036,0.0,0.0,0.0,-9.09,0.1,1.62,0.09,0.18,-1.04,0.0,0.0,0.0,-7.78,0.11,2.05,0.15,0.38,-1.0,0.0,0.0,0.0,-8.08,0.75,2.07,0.15,0.46,-1.02,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-10.74,0.78,2.0300000000000002,0.18,0.25,-1.0
566,0.0,0.0,0.0,-0.8100000000000005,1.2699999999999998,0.3299999999999996,-0.009999999999999981,-0.09,0.13,0.0,0.0,0.0,-10.74,0.78,2.0300000000000002,0.18,0.25,-1.0,0.0,0.0,0.0,-9.09,0.1,2.29,0.09,0.18,-1.04,0.0,0.0,0.0,-7.78,0.11,2.05,0.15,0.38,-1.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-11.55,2.05,2.36,0.17,0.16,-0.87
567,0.0,0.0,0.0,0.030000000000001137,1.08,0.16000000000000014,-0.08000000000000002,0.29000000000000004,-0.2500000000000001,0.0,0.0,0.0,-11.55,2.05,2.36,0.17,0.16,-0.87,0.0,0.0,0.0,-10.74,0.78,2.7,0.18,0.25,-1.0,0.0,0.0,0.0,-9.09,0.1,2.29,0.09,0.18,-1.04,3000.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-11.52,3.13,2.52,0.09,0.45,-1.12
568,0.0,0.0,0.0,0.3899999999999988,0.6800000000000002,-0.08000000000000007,0.010000000000000009,-0.04999999999999999,0.19000000000000006,0.0,0.0,0.0,-11.52,3.13,2.52,0.09,0.45,-1.12,0.0,0.0,0.0,-11.55,2.05,3.03,0.17,0.16,-0.87,0.0,0.0,0.0,-10.74,0.78,2.7,0.18,0.25,-1.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,1500.0,1500.0,3000.0,0.0,0.0,0.0,-11.13,3.81,2.44,0.1,0.4,-0.93
569,0.0,0.0,0.0,0.5900000000000016,1.0100000000000002,-0.2799999999999998,-0.1,-0.040000000000000036,-0.07999999999999996,0.0,0.0,0.0,-11.13,3.81,2.44,0.1,0.4,-0.93,0.0,0.0,0.0,-11.52,3.13,3.19,0.09,0.45,-1.12,0.0,0.0,0.0,-11.55,2.05,3.03,0.17,0.16,-0.87,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-10.54,4.82,2.16,-0.0,0.36,-1.01
570,0.0,0.0,0.0,0.48999999999999844,0.8099999999999996,-0.3599999999999999,-0.01,-0.09999999999999998,0.10999999999999999,0.0,0.0,0.0,-10.54,4.82,2.16,-0.0,0.36,-1.01,0.0,0.0,0.0,-11.13,3.81,3.11,0.1,0.4,-0.93,0.0,0.0,0.0,-11.52,3.13,3.19,0.09,0.45,-1.12,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-10.05,5.63,1.8000000000000003,-0.01,0.26,-0.9
571,0.0,0.0,0.0,0.23000000000000043,0.3799999999999999,-0.38000000000000034,0.11,0.0,0.0,0.0,0.0,0.0,-10.05,5.63,1.8000000000000003,-0.01,0.26,-0.9,0.0,0.0,0.0,-10.54,4.82,2.83,-0.0,0.36,-1.01,0.0,0.0,0.0,-11.13,3.81,3.11,0.1,0.4,-0.93,1500.0,3000.0,0.0,1500.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,0.0,0.0,0.0,-9.82,6.07,1.0499999999999998,0.1,0.23,-0.92
572,0.0,0.0,0.0,-0.08999999999999986,-0.05000000000000071,-0.3400000000000001,-0.020000000000000004,-0.010000000000000009,0.040000000000000036,0.0,0.0,0.0,-9.82,6.07,1.0499999999999998,0.1,0.23,-0.92,0.0,0.0,0.0,-9.82,6.01,2.09,0.1,0.26,-0.9,0.0,0.0,0.0,-10.05,5.63,2.47,-0.01,0.26,-0.9,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-9.91,6.02,0.7099999999999999,0.08,0.22,-0.88
573,0.0,0.0,0.0,-0.3000000000000007,-0.3799999999999999,-0.21999999999999997,-0.08,0.01999999999999999,-0.08999999999999997,0.0,0.0,0.0,-9.91,6.02,0.7099999999999999,0.08,0.22,-0.88,0.0,0.0,0.0,-9.82,6.07,1.72,0.1,0.23,-0.92,0.0,0.0,0.0,-9.82,6.01,2.09,0.1,0.26,-0.9,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.21,5.64,0.4899999999999999,-0.0,0.24,-0.97
574,0.0,0.0,0.0,-0.6799999999999997,-1.2999999999999998,0.15000000000000013,0.12,0.0,-0.13000000000000012,0.0,0.0,0.0,-10.21,5.64,0.4899999999999999,-0.0,0.24,-0.97,0.0,0.0,0.0,-9.91,6.02,1.38,0.08,0.22,-0.88,0.0,0.0,0.0,-9.82,6.07,1.72,0.1,0.23,-0.92,3000.0,1383.0,1616.0,0.0,1500.0,3000.0,0.0,1500.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-10.89,4.34,0.64,0.12,0.24,-1.1
575,0.0,0.0,0.0,-0.75,-1.58,0.49,-0.01999999999999999,0.010000000000000009,0.030000000000000027,0.0,0.0,0.0,-10.89,4.34,0.64,0.12,0.24,-1.1,0.0,0.0,0.0,-10.21,5.64,1.16,-0.0,0.24,-0.97,0.0,0.0,0.0,-9.91,6.02,1.38,0.08,0.22,-0.88,3000.0,1383.0,1616.0,0.0,3000.0,1383.0,1616.0,0.0,1500.0,3000.0,0.0,1500.0,0.0,0.0,0.0,-11.64,2.76,1.13,0.1,0.25,-1.07
576,0.0,0.0,0.0,-0.7699999999999996,-1.5099999999999998,0.6799999999999999,-0.010000000000000009,0.0,0.050000000000000044,0.0,0.0,0.0,-11.64,2.76,1.13,0.1,0.25,-1.07,0.0,0.0,0.0,-10.89,4.34,1.31,0.12,0.24,-1.1,0.0,0.0,0.0,-10.21,5.64,1.16,-0.0,0.24,-0.97,1500.0,0.0,3000.0,1500.0,3000.0,1383.0,1616.0,0.0,3000.0,1383.0,1616.0,0.0,0.0,0.0,0.0,-12.41,1.25,1.81,0.09,0.25,-1.02
577,0.0,0.0,0.0,-1.0,-1.26,0.6400000000000001,0.010000000000000009,0.020000000000000018,0.0,0.0,0.0,0.0,-12.41,1.25,1.81,0.09,0.25,-1.02,0.0,0.0,0.0,-11.64,2.76,1.8,0.1,0.25,-1.07,0.0,0.0,0.0,-10.89,4.34,1.31,0.12,0.24,-1.1,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,3000.0,1383.0,1616.0,0.0,0.0,0.0,0.0,-13.41,-0.01,2.45,0.1,0.27,-1.02
578,0.0,0.0,0.0,-1.3399999999999999,-0.99,0.4299999999999997,0.0,-0.15000000000000002,0.040000000000000036,0.0,0.0,0.0,-13.41,-0.01,2.45,0.1,0.27,-1.02,0.0,0.0,0.0,-12.41,1.25,2.48,0.09,0.25,-1.02,0.0,0.0,0.0,-11.64,2.76,1.8,0.1,0.25,-1.07,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-14.75,-1.0,2.88,0.1,0.12,-0.98
579,0.0,0.0,0.0,-0.9900000000000002,-0.45999999999999996,0.050000000000000266,-0.12000000000000001,0.0,-0.07000000000000006,0.0,0.0,0.0,-14.75,-1.0,2.88,0.1,0.12,-0.98,0.0,0.0,0.0,-13.41,-0.01,3.12,0.1,0.27,-1.02,0.0,0.0,0.0,-12.41,1.25,2.48,0.09,0.25,-1.02,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-15.74,-1.46,2.93,-0.02,0.12,-1.05
580,0.0,0.0,0.0,0.02999999999999936,-0.1200000000000001,-0.3900000000000001,0.08,0.03,0.0,0.0,0.0,0.0,-15.74,-1.46,2.93,-0.02,0.12,-1.05,0.0,0.0,0.0,-14.75,-1.0,3.55,0.1,0.12,-0.98,0.0,0.0,0.0,-13.41,-0.01,3.12,0.1,0.27,-1.02,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,1500.0,0.0,3000.0,1500.0,0.0,0.0,0.0,-15.71,-1.58,2.54,0.06,0.15,-1.05
